cycle_id,agg_bar_offset,agg_idx,tick_bar_offset,price,direction,pnl_ticks,mfe_ticks,mae_ticks,signed_chop,dchop,d2chop,signed_slope,dr2,dslope,r2,choppiness,slope_abs,agg_bar_range
4301,14,91832,3488,24857.75,-1,-122.00,24.000000,61.000000,0.494505,0.076923,-0.258306,5.625000,0.050059,0.875000,0.980471,0.494505,5.625000,6.750000
4302,0,91888,249,24908.25,-1,14.000000,33.000000,4.000000,-0.057143,-0.215584,-0.115763,-0.750000,-0.492727,-3.000000,0.355263,0.057143,0.750000,9.250000
4302,1,91889,499,24914.50,-1,-11.000000,33.000000,16.000000,0.138889,0.081746,0.297330,1.875000,0.000000,1.125000,0.355263,0.138889,1.875000,10.250000
4302,2,91890,749,24909.00,-1,11.000000,33.000000,16.000000,0.026087,-0.112802,-0.194548,0.375000,-0.343188,-1.500000,0.012075,0.026087,0.375000,9.250000
4302,3,91891,921,24901.75,-1,40.000000,40.000000,16.000000,-0.550000,0.523913,0.636715,-8.250000,0.952211,7.875000,0.964286,0.550000,8.250000,10.500000
4303,0,91904,96,24928.25,-1,-13.000000,5.000000,19.000000,0.021505,-0.395161,-0.494755,0.250000,-0.937889,-4.125000,0.004418,0.021505,0.250000,11.250000
4303,1,91905,346,24928.75,-1,-15.000000,5.000000,25.000000,0.305263,0.283758,0.678919,3.625000,0.797043,3.375000,0.801461,0.305263,3.625000,7.000000
4303,2,91906,596,24918.25,-1,27.000000,34.000000,25.000000,-0.322581,0.017317,-0.266440,-5.000000,-0.088872,1.375000,0.712589,0.322581,5.000000,12.750000
4303,3,91907,682,24915.00,-1,40.000000,40.000000,25.000000,-0.588785,0.266204,0.248887,-7.875000,0.251697,2.875000,0.964286,0.588785,7.875000,7.000000
4304,0,91923,243,24937.25,-1,4.000000,17.000000,2.000000,0.051948,-0.242170,-0.249250,0.500000,-0.488748,-2.625000,0.428571,0.051948,0.500000,4.750000
4304,1,91924,493,24933.00,-1,21.000000,38.000000,2.000000,-0.267606,0.215658,0.457827,-2.375000,0.399410,1.875000,0.827982,0.267606,2.375000,8.000000
4304,2,91925,743,24929.50,-1,35.000000,39.000000,2.000000,-0.378049,0.110443,-0.105214,-3.875000,0.168906,1.500000,0.996888,0.378049,3.875000,7.750000
4304,3,91926,766,24928.00,-1,41.000000,41.000000,2.000000,0.115385,-0.262664,-0.373107,1.500000,-0.784290,-2.375000,0.212598,0.115385,1.500000,10.250000
4305,0,91941,90,24919.50,1,-6.000000,0.000000,13.000000,-0.024691,-0.225309,-0.368166,-0.250000,-0.660826,-2.000000,0.006757,0.024691,0.250000,10.500000
4305,1,91942,340,24924.75,1,15.000000,20.000000,13.000000,-0.010309,-0.014382,0.210927,-0.125000,-0.005137,-0.125000,0.001620,0.010309,0.125000,7.000000
4305,2,91943,590,24917.75,1,-13.000000,20.000000,13.000000,-0.071429,0.061119,0.075501,-0.875000,0.056072,0.750000,0.057692,0.071429,0.875000,7.000000
4305,3,91944,840,24912.50,1,-34.000000,20.000000,34.000000,-0.569767,0.498339,0.437220,-6.125000,0.935551,5.250000,0.993243,0.569767,6.125000,7.500000
4305,4,91945,1070,24921.00,1,40.000000,20.000000,40.000000,0.126214,-0.443554,-0.941893,1.625000,-0.849699,-4.500000,0.143545,0.126214,1.625000,11.250000
4306,0,91952,249,24907.75,1,3.000000,17.000000,8.000000,-0.018868,-0.434836,-0.335141,-0.250000,-0.777728,-5.875000,0.076923,0.018868,0.250000,6.250000
4306,1,91953,499,24901.25,1,-23.000000,17.000000,26.000000,-0.256098,0.237230,0.672065,-2.625000,0.502324,2.375000,0.579247,0.256098,2.625000,7.250000
4306,2,91954,749,24901.25,1,-23.000000,17.000000,32.000000,-0.356164,0.100067,-0.137163,-3.250000,0.170753,0.625000,0.750000,0.356164,3.250000,4.750000
4306,3,91955,999,24896.00,1,-48.000000,17.000000,40.000000,-0.280000,-0.076164,-0.176231,-2.625000,0.000000,-0.625000,0.750000,0.280000,2.625000,6.750000
4306,4,91956,1236,24907.00,1,40.000000,20.000000,40.000000,0.235294,-0.044706,0.031459,3.000000,-0.465976,0.375000,0.284024,0.235294,3.000000,14.000000
4307,0,91959,241,24907.25,1,40.000000,40.000000,5.000000,0.089109,-0.268689,-0.280334,1.125000,-0.863309,-3.750000,0.048561,0.089109,1.125000,12.000000
4308,0,91959,8,24907.25,-1,0.000000,0.000000,3.000000,0.089109,-0.268689,-0.280334,1.125000,-0.863309,-3.750000,0.048561,0.089109,1.125000,12.000000
4308,1,91960,258,24912.75,-1,-22.000000,10.000000,26.000000,0.525862,0.436753,0.705442,7.625000,0.926203,6.500000,0.974764,0.525862,7.625000,9.000000
4308,2,91961,508,24911.75,-1,-18.000000,10.000000,32.000000,0.171429,-0.354433,-0.791187,2.250000,-0.384958,-5.375000,0.589806,0.171429,2.250000,5.250000
4308,3,91962,758,24922.00,-1,-77.000000,10.000000,44.500000,0.362745,0.191317,0.545750,4.625000,0.079959,2.375000,0.669765,0.362745,4.625000,11.250000
4308,4,91963,866,24927.50,-1,-121.00,10.000000,60.500000,0.587719,0.224974,0.033658,8.375000,0.313802,3.750000,0.983567,0.587719,8.375000,12.000000
4309,0,91969,245,24943.25,-1,6.000000,7.000000,9.000000,0.036585,-0.230081,-0.326378,0.375000,-0.740644,-3.125000,0.182432,0.036585,0.375000,4.000000
4309,1,91970,495,24946.25,-1,-6.000000,9.000000,9.000000,0.153846,0.117261,0.347342,1.000000,0.246139,0.625000,0.428571,0.153846,1.000000,3.750000
4309,2,91971,745,24943.50,-1,5.000000,9.000000,17.000000,0.018868,-0.134978,-0.252239,0.125000,-0.422932,-0.875000,0.005639,0.018868,0.125000,5.500000
4309,3,91972,995,24948.25,-1,-14.000000,17.000000,17.000000,0.114286,0.095418,0.230396,1.000000,0.170185,0.875000,0.175824,0.114286,1.000000,8.250000
4309,4,91973,1245,24940.00,-1,19.000000,19.000000,19.000000,-0.150538,0.036252,-0.059166,-1.750000,0.002791,0.750000,0.178615,0.150538,1.750000,9.500000
4309,5,91974,1495,24944.75,-1,0.000000,33.000000,19.000000,-0.128440,-0.022097,-0.058349,-1.750000,0.000000,0.000000,0.178615,0.128440,1.750000,9.500000
4309,6,91975,1745,24941.75,-1,12.000000,33.000000,21.000000,0.064220,-0.064220,-0.042123,0.875000,-0.045943,-0.875000,0.132671,0.064220,0.875000,8.250000
4309,7,91976,1995,24940.75,-1,16.000000,33.000000,21.000000,-0.163265,0.099045,0.163265,-2.000000,0.790405,1.125000,0.923077,0.163265,2.000000,6.750000
4309,8,91977,2245,24945.00,-1,-1.000000,33.000000,21.000000,0.147727,-0.015538,-0.114583,1.625000,-0.388267,-0.375000,0.534810,0.147727,1.625000,7.000000
4309,9,91978,2495,24941.50,-1,13.000000,33.000000,21.000000,0.038462,-0.109266,-0.093728,0.375000,-0.507482,-1.250000,0.027328,0.038462,0.375000,5.750000
4309,10,91979,2573,24934.50,-1,41.000000,41.000000,21.000000,-0.287129,0.248667,0.357933,-3.625000,0.972276,3.250000,0.999604,0.287129,3.625000,12.500000
4310,0,91982,249,24938.50,-1,18.000000,30.000000,5.000000,0.058824,-0.137758,-0.156121,0.750000,-0.605063,-2.125000,0.048561,0.058824,0.750000,8.750000
4310,1,91983,499,24950.00,-1,-28.000000,30.000000,28.000000,0.222222,0.163399,0.301156,3.250000,0.269108,2.500000,0.317669,0.222222,3.250000,10.750000
4310,2,91984,749,24948.75,-1,-23.000000,30.000000,35.000000,0.405941,0.183718,0.020320,5.125000,0.342064,1.875000,0.659733,0.405941,5.125000,5.750000
4310,3,91985,999,24947.75,-1,-19.000000,30.000000,35.000000,-0.102273,-0.303668,-0.487386,-1.125000,0.336169,-4.000000,0.995902,0.102273,1.125000,5.500000
4310,4,91986,1249,24941.50,-1,6.000000,30.000000,35.000000,-0.397260,0.294988,0.598655,-3.625000,-0.144687,2.500000,0.851215,0.397260,3.625000,7.000000
4310,5,91987,1499,24939.50,-1,14.000000,30.000000,35.000000,-0.464789,0.067528,-0.227459,-4.125000,0.067514,0.500000,0.918729,0.464789,4.125000,5.250000
4310,6,91988,1749,24943.25,-1,-1.000000,30.000000,35.000000,0.089744,-0.375045,-0.442574,0.875000,-0.701273,-3.250000,0.217456,0.089744,0.875000,7.250000
4310,7,91989,1999,24943.75,-1,-3.000000,30.000000,35.000000,0.232877,0.143133,0.518178,2.125000,0.619417,1.250000,0.836873,0.232877,2.125000,5.750000
4310,8,91990,2249,24947.25,-1,-17.000000,30.000000,35.000000,0.197531,-0.035346,-0.178479,2.000000,0.005233,-0.125000,0.842105,0.197531,2.000000,7.250000
4310,9,91991,2499,24953.50,-1,-44.000000,30.000000,40.000000,0.487500,0.289969,0.325315,4.875000,0.132062,2.875000,0.974167,0.487500,4.875000,7.000000
4310,10,91992,2749,24959.25,-1,-90.000000,30.000000,55.000000,0.505263,0.017763,-0.272206,6.000000,0.025254,1.125000,0.999422,0.505263,6.000000,9.500000
4310,11,91993,2853,24963.00,-1,-120.00,30.000000,60.000000,0.546392,0.041129,0.023365,6.625000,-0.005203,0.625000,0.994219,0.546392,6.625000,7.750000
4311,0,92011,249,24976.00,-1,23.000000,34.000000,4.000000,-0.081818,-0.343714,-0.415079,-1.125000,-0.820129,-3.875000,0.150744,0.081818,1.125000,9.500000
4311,1,92012,499,24977.75,-1,16.000000,34.000000,4.000000,-0.177778,0.095960,0.439673,-2.000000,0.309687,0.875000,0.460432,0.177778,2.000000,4.250000
4311,2,92013,749,24982.75,-1,-4.000000,34.000000,9.000000,0.317647,0.139869,0.043910,3.375000,0.467837,1.375000,0.928268,0.317647,3.375000,7.500000
4311,3,92014,999,24981.00,-1,3.000000,34.000000,25.000000,0.168831,-0.148816,-0.288685,1.625000,-0.518074,-1.750000,0.410194,0.168831,1.625000,7.500000
4311,4,92015,1249,24979.50,-1,9.000000,37.000000,25.000000,-0.138298,-0.030533,0.118283,-1.625000,0.587837,0.000000,0.998031,0.138298,1.625000,8.500000
4311,5,92016,1423,24971.75,-1,40.000000,40.000000,25.000000,-0.429907,0.291609,0.322142,-5.750000,-0.152083,4.125000,0.845949,0.429907,5.750000,10.750000
4312,0,92033,249,24957.50,1,7.000000,12.000000,5.000000,-0.032609,-0.193806,-0.319304,-0.375000,-0.905383,-2.625000,0.085443,0.032609,0.375000,4.250000
4312,1,92034,499,24952.25,1,-14.000000,21.000000,17.000000,-0.159091,0.126482,0.320289,-1.750000,0.343128,1.375000,0.428571,0.159091,1.750000,9.500000
4312,2,92035,749,24957.00,1,5.000000,21.000000,23.000000,-0.021053,-0.138038,-0.264520,-0.250000,-0.421127,-1.500000,0.007444,0.021053,0.250000,10.000000
4312,3,92036,999,24947.50,1,-33.000000,21.000000,39.000000,-0.145038,0.123986,0.262024,-2.375000,0.242556,2.125000,0.250000,0.145038,2.375000,13.250000
4312,4,92037,1249,24947.75,1,-24.000000,21.000000,40.000000,-0.289062,0.144024,0.020039,-4.625000,0.479744,2.250000,0.729744,0.289062,4.625000,8.750000
4312,5,92038,1499,24949.00,1,-14.000000,21.000000,40.000000,0.050000,-0.239063,-0.383087,0.750000,0.141224,-3.875000,0.870968,0.050000,0.750000,8.000000
4312,6,92039,1749,24940.25,1,-84.000000,21.000000,46.000000,-0.258621,0.208621,0.447683,-3.750000,-0.243061,3.000000,0.627907,0.258621,3.750000,12.250000
4312,7,92040,1999,24945.25,1,-44.000000,21.000000,59.000000,-0.107914,-0.150707,-0.359328,-1.875000,-0.445475,-1.875000,0.182432,0.107914,1.875000,14.500000
4312,8,92041,2249,24946.50,1,-34.000000,21.000000,59.000000,0.192308,0.084394,0.235101,3.125000,0.710425,1.250000,0.892857,0.192308,3.125000,5.750000
4312,9,92042,2499,24945.00,1,-46.000000,21.000000,59.000000,-0.009804,-0.182504,-0.266898,-0.125000,-0.868664,-3.000000,0.024194,0.009804,0.125000,5.250000
4312,10,92043,2699,24955.75,1,40.000000,21.000000,59.000000,0.348315,0.338511,0.521014,3.875000,0.585063,3.750000,0.609256,0.348315,3.875000,11.250000
4313,0,92067,188,24946.25,1,-11.000000,0.000000,25.000000,0.000000,-0.508772,-0.722901,0.000000,-0.946007,-7.250000,0.000000,0.000000,0.000000,9.000000
4313,1,92068,438,24947.75,1,-5.000000,0.000000,28.000000,-0.117021,0.117021,0.625793,-1.375000,0.406951,1.375000,0.406951,0.117021,1.375000,6.750000
4313,2,92069,651,24959.00,1,40.000000,40.000000,28.000000,0.507692,0.390671,0.273650,8.250000,0.410617,6.875000,0.817568,0.507692,8.250000,16.750000
4314,0,92079,170,24942.25,1,-18.000000,1.000000,19.000000,-0.061947,-0.156540,-0.096456,-0.875000,-0.656909,-2.375000,0.035714,0.061947,0.875000,9.000000
4314,1,92080,420,24944.25,1,-10.000000,16.000000,21.000000,-0.234783,0.172836,0.329376,-3.375000,0.506159,2.500000,0.541873,0.234783,3.375000,9.250000
4314,2,92081,670,24940.50,1,-25.000000,16.000000,35.000000,-0.067961,-0.166821,-0.339657,-0.875000,-0.324418,-2.500000,0.217456,0.067961,0.875000,7.500000
4314,3,92082,920,24939.00,1,-22.000000,16.000000,40.000000,-0.235955,0.167994,0.334815,-2.625000,0.724852,1.750000,0.942308,0.235955,2.625000,5.500000
4314,4,92083,1170,24940.00,1,-14.000000,19.000000,40.000000,-0.023810,-0.212146,-0.380139,-0.250000,-0.835165,-2.375000,0.107143,0.023810,0.250000,8.000000
4314,5,92084,1420,24945.75,1,32.000000,19.000000,40.000000,0.290323,0.266513,0.478659,3.375000,0.751177,3.125000,0.858320,0.290323,3.375000,9.750000
4314,6,92085,1440,24946.75,1,40.000000,20.000000,40.000000,0.474227,0.183904,-0.082609,5.750000,0.141680,2.375000,1.000000,0.474227,5.750000,6.500000
4315,0,92091,249,24961.00,-1,7.000000,14.000000,16.000000,0.079646,-0.277497,-0.568463,1.125000,-0.687039,-5.125000,0.279954,0.079646,1.125000,7.500000
4315,1,92092,499,24962.50,-1,1.000000,21.000000,16.000000,-0.021505,-0.058141,0.219356,-0.250000,-0.222262,-0.875000,0.057692,0.021505,0.250000,7.500000
4315,2,92093,575,24952.75,-1,40.000000,40.000000,16.000000,-0.198198,0.176693,0.234833,-2.750000,0.499056,2.500000,0.556748,0.198198,2.750000,12.750000
4316,0,92113,129,24940.50,1,41.000000,41.000000,1.000000,-0.058824,-0.251987,-0.519002,-1.125000,-0.530425,-4.625000,0.020043,0.058824,1.125000,14.000000
4317,0,92113,120,24942.50,-1,-8.000000,23.000000,14.000000,-0.058824,-0.251987,-0.519002,-1.125000,-0.530425,-4.625000,0.020043,0.058824,1.125000,14.000000
4317,1,92114,323,24930.50,-1,40.000000,40.000000,14.000000,0.031250,-0.027574,0.224414,0.625000,-0.011801,-0.500000,0.008242,0.031250,0.625000,12.500000
4318,0,92120,216,24950.75,-1,23.000000,30.000000,2.000000,-0.080000,-0.500645,-0.605100,-1.000000,-0.686558,-5.750000,0.196721,0.080000,1.000000,8.000000
4318,1,92121,277,24946.50,-1,40.000000,40.000000,2.000000,-0.500000,0.420000,0.920645,-5.750000,0.787770,4.750000,0.984491,0.500000,5.750000,9.000000
4319,0,92125,249,24948.75,-1,23.000000,36.000000,8.000000,-0.093525,-0.316923,-0.475462,-1.625000,-0.563399,-5.250000,0.317669,0.093525,1.625000,11.000000
4319,1,92126,392,24944.50,-1,40.000000,40.000000,8.000000,-0.430769,0.337244,0.654167,-7.000000,0.671813,5.375000,0.989483,0.430769,7.000000,11.750000
4320,0,92137,234,24925.25,1,32.000000,38.000000,2.000000,0.080000,-0.315161,-0.648784,1.250000,-0.868272,-4.875000,0.115207,0.080000,1.250000,10.000000
4320,1,92138,298,24927.75,1,42.000000,42.000000,2.000000,0.266667,0.186667,0.501828,4.000000,0.704430,2.750000,0.819637,0.266667,4.000000,10.500000
4321,0,92183,249,24916.00,-1,20.000000,26.000000,0.000000,0.038095,-0.611028,-0.973113,0.500000,-0.950973,-8.750000,0.020408,0.038095,0.500000,6.500000
4321,1,92184,466,24910.75,-1,41.000000,41.000000,0.000000,-0.391753,0.353657,0.964685,-4.750000,0.971350,4.250000,0.991758,0.391753,4.750000,10.250000
4322,0,92190,235,24894.75,1,24.000000,24.000000,14.000000,0.030612,-0.234694,-0.057895,0.375000,-0.950066,-2.875000,0.019341,0.030612,0.375000,9.500000
4322,1,92191,485,24890.75,1,8.000000,34.000000,14.000000,0.039216,0.008603,0.243297,0.500000,0.016373,0.125000,0.035714,0.039216,0.500000,7.750000
4322,2,92192,735,24893.25,1,18.000000,39.000000,14.000000,-0.055046,0.015830,0.007227,-0.750000,0.102041,0.250000,0.137755,0.055046,0.750000,10.000000
4322,3,92193,792,24898.75,1,40.000000,40.000000,14.000000,0.198113,0.143067,0.127237,2.625000,0.861490,1.875000,0.999245,0.198113,2.625000,8.750000
4323,0,92228,105,24849.00,1,-3.000000,12.000000,3.000000,0.063063,-0.476153,-0.622963,0.875000,-0.914214,-6.000000,0.080416,0.063063,0.875000,7.750000
4323,1,92229,355,24837.75,1,-56.000000,12.000000,40.000000,-0.525424,0.462361,0.938513,-7.750000,0.855927,6.875000,0.936343,0.525424,7.750000,11.250000
4323,2,92230,605,24834.75,1,-80.000000,12.000000,41.000000,-0.575758,0.050334,-0.412027,-7.125000,-0.036841,-0.625000,0.899502,0.575758,7.125000,5.750000
4323,3,92231,855,24833.50,1,-90.000000,12.000000,58.000000,-0.195402,-0.380355,-0.430689,-2.125000,0.047005,-5.000000,0.946507,0.195402,2.125000,4.750000
4323,4,92232,952,24829.75,1,-120.00,12.000000,60.000000,-0.290323,0.094920,0.475276,-2.250000,-0.008283,0.125000,0.938224,0.290323,2.250000,5.000000
4324,0,92235,249,24838.25,-1,10.000000,10.000000,14.000000,-0.036145,-0.495501,-0.737673,-0.375000,-0.785525,-4.875000,0.085443,0.036145,0.375000,6.000000
4324,1,92236,499,24844.00,-1,-13.000000,14.000000,24.000000,0.154762,0.118617,0.614118,1.625000,0.232226,1.250000,0.317669,0.154762,1.625000,9.500000
4324,2,92237,749,24848.75,-1,-23.000000,14.000000,41.000000,0.424242,0.269481,0.150863,5.250000,0.679317,3.625000,0.996986,0.424242,5.250000,9.250000
4324,3,92238,996,24841.00,-1,39.000000,19.500000,41.000000,-0.080357,-0.343885,-0.613366,-1.125000,-0.897883,-4.125000,0.099103,0.080357,1.125000,9.250000
4325,0,92238,3,24841.75,1,3.000000,3.000000,0.000000,-0.080357,-0.343885,-0.613366,-1.125000,-0.897883,-4.125000,0.099103,0.080357,1.125000,9.250000
4325,1,92239,253,24838.50,1,-10.000000,21.000000,10.000000,-0.390476,0.310119,0.654004,-5.125000,0.858187,4.000000,0.957289,0.390476,5.125000,7.750000
4325,2,92240,503,24831.50,1,-36.000000,21.000000,40.000000,-0.379630,-0.010847,-0.320966,-5.125000,0.000000,0.000000,0.957289,0.379630,5.125000,10.000000
4325,3,92241,753,24823.75,1,-98.000000,21.000000,49.000000,-0.526786,0.147156,0.158003,-7.375000,0.041850,2.250000,0.999139,0.526786,7.375000,10.250000
4325,4,92242,1003,24825.00,1,-88.000000,21.000000,58.000000,-0.234234,-0.292551,-0.439708,-3.250000,-0.389031,-4.125000,0.610108,0.234234,3.250000,7.500000
4325,5,92243,1253,24825.25,1,-86.000000,21.000000,58.000000,0.070588,-0.163646,0.128905,0.750000,0.260859,-2.500000,0.870968,0.070588,0.750000,3.500000
4325,6,92244,1503,24825.75,1,-82.000000,21.000000,58.000000,0.050000,-0.020588,0.143058,0.375000,0.093318,-0.375000,0.964286,0.050000,0.375000,4.000000
4325,7,92245,1753,24829.00,1,-56.000000,21.000000,58.000000,0.263158,0.213158,0.233746,1.875000,-0.116296,1.500000,0.847990,0.263158,1.875000,6.750000
4325,8,92246,2003,24826.75,1,-74.000000,21.000000,58.000000,0.064516,-0.198642,-0.411800,0.500000,-0.757764,-1.375000,0.090226,0.064516,0.500000,4.750000
4325,9,92247,2103,24821.00,1,-120.00,21.000000,60.000000,-0.095890,0.031374,0.230016,-0.875000,0.458282,0.375000,0.548507,0.095890,0.875000,6.750000
4326,0,92251,249,24816.75,1,15.000000,34.000000,0.000000,-0.090909,-0.531540,-0.830459,-1.125000,-0.829498,-6.500000,0.150744,0.090909,1.125000,8.500000
4326,1,92252,499,24812.75,1,-1.000000,34.000000,8.000000,-0.023256,-0.067653,0.463887,-0.250000,-0.137587,-0.875000,0.013158,0.023256,0.250000,7.250000
4326,2,92253,749,24810.25,1,-11.000000,34.000000,16.000000,-0.257426,0.234170,0.301823,-3.250000,0.969400,3.000000,0.982558,0.257426,3.250000,9.500000
4326,3,92254,999,24808.00,1,-20.000000,34.000000,31.000000,-0.213483,-0.043943,-0.278113,-2.375000,0.016519,-0.875000,0.999077,0.213483,2.375000,5.500000
4326,4,92255,1249,24817.50,1,18.000000,34.000000,31.000000,0.276190,0.062707,0.106650,3.625000,-0.465899,1.250000,0.533178,0.276190,3.625000,11.250000
4326,5,92256,1499,24808.25,1,-19.000000,34.000000,31.000000,0.009259,-0.266931,-0.329639,0.125000,-0.532645,-3.500000,0.000533,0.009259,0.125000,10.250000
4326,6,92257,1749,24807.50,1,-22.000000,34.000000,34.000000,-0.377358,0.368099,0.635030,-5.000000,0.805377,4.875000,0.805910,0.377358,5.000000,5.000000
4326,7,92258,1999,24808.25,1,-19.000000,34.000000,34.000000,0.000000,-0.377358,-0.745458,0.000000,-0.805910,-5.000000,0.000000,0.000000,0.000000,6.000000
4326,8,92259,2249,24817.75,1,19.000000,34.000000,34.000000,0.465909,0.465909,0.843268,5.125000,0.804563,5.125000,0.804563,0.465909,5.125000,11.000000
4326,9,92260,2485,24823.00,1,40.000000,40.000000,34.000000,0.609524,0.143615,-0.322294,8.000000,0.183854,2.875000,0.988417,0.609524,8.000000,9.250000
4327,0,92267,249,24799.75,1,24.000000,24.000000,12.000000,-0.085366,-0.301731,-0.112741,-0.875000,-0.821238,-3.625000,0.049729,0.085366,0.875000,9.000000
4327,1,92268,499,24796.00,1,9.000000,31.000000,12.000000,0.089888,0.004522,0.306253,1.000000,0.067630,0.125000,0.117359,0.089888,1.000000,5.500000
4327,2,92269,749,24793.25,1,-2.000000,31.000000,23.000000,-0.292135,0.202247,0.197725,-3.250000,0.874813,2.250000,0.992172,0.292135,3.250000,7.750000
4327,3,92270,999,24788.75,1,-20.000000,31.000000,23.000000,-0.367089,0.074954,-0.127293,-3.625000,-0.011224,0.375000,0.980949,0.367089,3.625000,6.500000
4327,4,92271,1249,24795.00,1,5.000000,31.000000,29.000000,0.073684,-0.293404,-0.368358,0.875000,-0.907301,-2.750000,0.073647,0.073684,0.875000,9.500000
4327,5,92272,1499,24793.50,1,-1.000000,31.000000,29.000000,0.208791,0.135107,0.428511,2.375000,0.456196,1.500000,0.529843,0.208791,2.375000,6.750000
4327,6,92273,1749,24790.25,1,-14.000000,31.000000,29.000000,-0.200000,-0.008791,-0.143898,-2.375000,0.426870,0.000000,0.956714,0.200000,2.375000,7.500000
4327,7,92274,1999,24784.25,1,-36.000000,31.000000,40.000000,-0.393617,0.193617,0.202408,-4.625000,0.014667,2.250000,0.971381,0.393617,4.625000,9.250000
4327,8,92275,2249,24783.25,1,-44.000000,31.000000,40.000000,-0.311111,-0.082506,-0.276123,-3.500000,-0.116730,-1.125000,0.854651,0.311111,3.500000,5.750000
4327,9,92276,2499,24788.50,1,-2.000000,31.000000,40.000000,0.170000,-0.141111,-0.058605,2.125000,-0.273552,-1.375000,0.581099,0.170000,2.125000,10.000000
4327,10,92277,2704,24793.75,1,40.000000,31.000000,40.000000,0.366667,0.196667,0.337778,4.125000,0.394707,2.000000,0.975806,0.366667,4.125000,6.750000
4328,0,92282,249,24779.50,1,23.000000,35.000000,5.000000,0.021505,-0.346916,-0.617122,0.250000,-0.896201,-3.250000,0.005639,0.021505,0.250000,10.000000
4328,1,92283,499,24775.50,1,7.000000,35.000000,5.000000,0.088889,0.067384,0.414299,1.000000,0.101504,0.750000,0.107143,0.088889,1.000000,5.750000
4328,2,92284,749,24778.00,1,17.000000,35.000000,5.000000,-0.062500,-0.026389,-0.093772,-0.750000,0.030612,-0.250000,0.137755,0.062500,0.750000,8.250000
4328,3,92285,999,24776.25,1,10.000000,35.000000,5.000000,0.040541,-0.021959,0.004429,0.375000,-0.052312,-0.375000,0.085443,0.040541,0.375000,4.500000
4328,4,92286,1249,24772.25,1,-6.000000,35.000000,15.000000,-0.291139,0.250599,0.272558,-2.875000,0.865996,2.500000,0.951439,0.291139,2.875000,7.000000
4328,5,92287,1499,24774.25,1,2.000000,35.000000,15.000000,-0.101266,-0.189873,-0.440472,-1.000000,-0.701439,-1.875000,0.250000,0.101266,1.000000,8.250000
4328,6,92288,1749,24770.50,1,-13.000000,35.000000,22.000000,-0.078652,-0.022614,0.167259,-0.875000,-0.032544,-0.125000,0.217456,0.078652,0.875000,7.000000
4328,7,92289,1999,24765.50,1,-26.000000,35.000000,40.000000,-0.397727,0.319076,0.341690,-4.375000,0.775788,3.500000,0.993243,0.397727,4.375000,6.750000
4328,8,92290,2249,24767.25,1,-12.000000,35.000000,40.000000,-0.142857,-0.254870,-0.573946,-1.625000,-0.583049,-2.750000,0.410194,0.142857,1.625000,9.000000
4328,9,92291,2499,24763.75,1,-40.000000,35.000000,40.000000,-0.088608,-0.054250,0.200621,-0.875000,-0.160194,-0.750000,0.250000,0.088608,0.875000,4.000000
4328,10,92292,2749,24759.75,1,-72.000000,35.000000,40.000000,-0.410959,0.322351,0.376601,-3.750000,0.748521,2.875000,0.998521,0.410959,3.750000,5.250000
4328,11,92293,2999,24757.50,1,-90.000000,35.000000,52.000000,-0.438596,0.027638,-0.294714,-3.125000,-0.023988,-0.625000,0.974532,0.438596,3.125000,5.000000
4328,12,92294,3249,24760.75,1,-64.000000,35.000000,52.000000,0.068966,-0.369631,-0.397269,0.500000,-0.884307,-2.625000,0.090226,0.068966,0.500000,4.250000
4328,13,92295,3499,24768.50,1,-2.000000,35.000000,52.000000,0.556962,0.487997,0.857627,5.500000,0.856937,5.000000,0.947162,0.556962,5.500000,10.500000
4328,14,92296,3749,24759.50,1,-74.000000,35.000000,52.000000,-0.051020,-0.505942,-0.993938,-0.625000,-0.930729,-4.875000,0.016433,0.051020,0.625000,9.750000
4328,15,92297,3866,24753.75,1,-120.00,35.000000,60.000000,-0.444444,0.393424,0.899366,-6.500000,0.936575,5.875000,0.953008,0.444444,6.500000,9.000000
4329,0,92304,249,24758.75,-1,17.000000,17.000000,10.000000,0.051020,-0.322811,-0.376255,0.625000,-0.949685,-4.375000,0.046992,0.051020,0.625000,6.750000
4329,1,92305,499,24765.75,-1,-11.000000,24.000000,18.000000,0.112245,0.061224,0.384036,1.375000,0.105018,0.750000,0.152010,0.112245,1.375000,10.500000
4329,2,92306,749,24766.75,-1,-15.000000,24.000000,33.000000,0.344086,0.231841,0.170617,4.000000,0.690095,2.625000,0.842105,0.344086,4.000000,6.000000
4329,3,92307,999,24769.75,-1,-27.000000,24.000000,35.000000,0.181818,-0.162268,-0.394109,2.000000,0.080972,-2.000000,0.923077,0.181818,2.000000,5.500000
4329,4,92308,1249,24758.50,-1,18.000000,26.000000,35.000000,-0.317308,0.135490,0.297757,-4.125000,-0.421696,2.125000,0.501381,0.317308,4.125000,14.500000
4329,5,92309,1454,24753.00,-1,40.000000,40.000000,35.000000,-0.412844,0.095536,-0.039953,-5.625000,0.248619,1.500000,0.750000,0.412844,5.625000,7.250000
4330,0,92328,249,24771.00,1,20.000000,26.000000,9.000000,-0.010000,-0.605385,-0.748242,-0.125000,-0.977810,-6.875000,0.001781,0.010000,0.125000,8.750000
